algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.015000000000000001,20.73390189807241,0.02822212840974732,0.01138354109150962,,0.3496022759483697,0.21959563989254183,0.21959563989254183,0,131,8.21527e-26,8,177,True,10.7011,177,True,safety_gain_within_energy_budget,pivot_g2,3.54258,221,True,9.614641323591187,adaptive_hybrid,0.05,91,187e20a5810a999eb126b387227f296ba93565c00ec965c0754fd8ed53ae956d,3.915139350688526,,,,,,,,,,,,,,,8,0.5483942997931575,,,,,,,,,3.5442496095358966,,SmacHybrid,b7db95f21b70ff47b662a6133510e41ac5a296223bb4e84b72b020cea9590d3e,80,5574012a054b9e33f3dc6ea24e6888812da751f299ddd15b9f12f93bfc65b32f,0,1,crate_detour,True,8.215265925648803e-26,7.05464918934835e-13,3.9225112793080092,9,0.019670045000111713
0.003,7.557255929566905,2.220446049250313e-16,4.317297346741958e-17,,0.4041821143604105,0.1449222268733815,0.16464466339406925,0,101,,,,,,,,,,,,,4.339825420415691,raw,0.05,43,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,3.5132420037863232,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,72,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,7.557255929566905,4.339825420415691,3.5132420037863232,1,0.0049149659998874995
0.0,1.85569023680466,0.045360915153128206,0.02335757388828443,,0.38354190740868377,0.11464466264901119,0.11464466264901119,0,88,,,,,,,,,,,,,1.7470969205435822,simple,0.05,43,edd28eb5b3148f706ada327b6b98541373bb187bcf7ca14306d3ef7f173ae78f,3.4377502496232837,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,70,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,1.85569023680466,1.7470969205435822,3.4377502496232837,1,0.0066369070000291686
0.0,4.3975871779281235,0.013912407150887623,0.004279927278125196,,0.39542810070668116,0.1449222268733815,0.16464466339406925,0,87,,,,,,,,,,,,,3.3733527335759312,savitzky_golay,0.05,43,ffc027cbc9d88e2a123906f3fc9ce587815fb369889b712226d363bb72b00db3,3.499913916483623,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,72,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,4.3975871779281235,3.3733527335759312,3.499913916483623,1,0.007046271000035631
0.003,5.527942723911027,0.03334947790112414,0.015485083580967934,,0.39058368915163805,0.16464466339406925,0.16464466339406925,0,93,,,,,,,,,,,,,3.2755057368849925,constrained,0.05,43,754d1a3436d77c4f5423708a47ad0a717e7fa3890842bb88895792e73c9c8f3b,3.539131586110995,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,72,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,5.527942723911027,3.2755057368849925,3.539131586110995,1,0.006367349999891303
0.003,5.039151148739694,0.020229009773645695,0.010007234932205294,,0.32923169218959597,0.12275854577833645,0.12275854577833645,0,223,,,,,,,,,,,,,3.743438996620826,pivot_g2_fixed,0.05,220,c63c295906bbc9b84d125eef0d2baff9a0800f17a0e157d276d0621375156275,3.480044443240462,0,26,43,0.04,0.0162585,8,0,7,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0773904, 'selected_score': 0.9}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.183252, 'selected_score': 0.85}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.195139, 'selected_score': 0.991141}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.174723, 'selected_score': 1}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.163135, 'selected_score': 0.804211}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0747783, 'selected_score': 1}]",6,0,54,none,6,0,0.0,200,0.924225,220,0,"{'angular acceleration iteration did not converge': 2, 'transition would overlap an adjacent corner window': 22}",0.00274896,fixed,0.05,0,30,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,71,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,5.039151148739694,3.743438996620826,3.480044443240462,1,0.010897184999976162
0.012,4.840636975610404,0.0224536187602425,0.010448901684862868,,0.4141694047852078,0.12275854577833645,0.12275854577833645,0,233,,,,,,,,,,,,,4.689003153619912,pivot_g2,0.05,230,7d0640945c133b346199b7bd133905de1e52ddabc97f5cf1d4077ad30fdd752c,3.4783556064267507,139,99,43,0.04,0.0162585,8,0,7,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 0.70231, 'trim_min': 0.0257968, 'trim_max': 0.181174, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.70231, 'selected_trim': 0.181174, 'selected_score': 0.388317}, {'index': 1, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0122168, 'trim_max': 0.183252, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.183252, 'selected_score': 0.267689}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0260185, 'trim_max': 0.390278, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.415, 'selected_trim': 0.107977, 'selected_score': 0.653932}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0139779, 'trim_max': 0.209668, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.209668, 'selected_score': 0.303511}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0271892, 'trim_max': 0.407839, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.24, 'selected_trim': 0.0652542, 'selected_score': 0.712445}, {'index': 5, 'radius_min': 0.1, 'radius_max': 0.844983, 'trim_min': 0.0249261, 'trim_max': 0.210621, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.844983, 'selected_trim': 0.210621, 'selected_score': 0.339417}]",6,36,120,none,6,0,0.0,200,0.444218,230,0,"{'angular acceleration iteration did not converge': 7, 'transition requires a reversing inner wheel': 9}",0.00895833,adaptive,0.05,0,104,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,71,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,4.840636975610404,4.689003153619912,3.4783556064267507,1,0.016309297000134393
0.003,1.85569023680466,0.045360915153128206,0.02335757388828443,,0.38354190740868377,0.11464466264901119,0.11464466264901119,0,88,5.03915,0,253,True,7.55726,253,True,simple_default,simple,1.85569,253,True,1.7470969205435822,adaptive_hybrid_fixed,0.05,43,edd28eb5b3148f706ada327b6b98541373bb187bcf7ca14306d3ef7f173ae78f,3.4377502496232837,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,70,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,1.85569023680466,1.7470969205435822,3.4377502496232837,1,0.00467982000009215
0.015000000000000001,1.85569023680466,0.045360915153128206,0.02335757388828443,,0.38354190740868377,0.11464466264901119,0.11464466264901119,0,88,4.84064,0,253,True,7.55726,253,True,simple_default,simple,1.85569,253,True,1.7470969205435822,adaptive_hybrid,0.05,43,edd28eb5b3148f706ada327b6b98541373bb187bcf7ca14306d3ef7f173ae78f,3.4377502496232837,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,874a96d5c0deb735a8398f01d38d5df6649b0410257d96c2d645009e089c4ff8,70,1b229e8471c59e73d0aa885613219f600d81c81ca23ac04f106d7089a723ba12,0,1,vertical_rack_detour,True,1.85569023680466,1.7470969205435822,3.4377502496232837,1,0.013875337000172294
0.003,7.068916082177607,4.440892098500626e-16,7.04166119237455e-17,,0.48190044259575715,0.2474873771031409,0.25619225950049973,0,163,,,,,,,,,,,,,4.92244066033981,raw,0.05,73,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,6.149979918791159,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,e2ef3e07afb6bed94b2f2c3d948c29d0a5f57b26a922381e344b6dec6abfaec9,125,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,0,1,horizontal_rack_detour,True,7.068916082177607,4.92244066033981,6.149979918791159,1,0.005416213999978936
0.0,2.2602656483062376,0.05881243398600994,0.018660480967426465,,0.48338232818774346,0.2146446641391273,0.2146446641391273,0,149,,,,,,,,,,,,,2.1746451643998244,simple,0.05,73,21a0a4947c60ac536acb4975ed81794e273b6e0691a37085842b467700a5cf85,6.068263824249887,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,e2ef3e07afb6bed94b2f2c3d948c29d0a5f57b26a922381e344b6dec6abfaec9,123,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,0,1,horizontal_rack_detour,True,2.2602656483062376,2.1746451643998244,6.068263824249887,1,0.007381960999737203
0.0,4.383982929570053,0.00948980398016254,0.00270237656642571,,0.4914084414711867,0.2474873771031409,0.25619225950049973,0,150,,,,,,,,,,,,,3.506494199039534,savitzky_golay,0.05,73,3cee8b84659000cb708f06e9b10ea1901db773c1720ab7f5e59823525663ba90,6.1395849305356585,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,e2ef3e07afb6bed94b2f2c3d948c29d0a5f57b26a922381e344b6dec6abfaec9,124,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,0,1,horizontal_rack_detour,True,4.383982929570053,3.506494199039534,6.1395849305356585,1,0.007148885999868071
0.006,4.521680507632717,0.017472843688228767,0.0058923312246891985,,0.48706521967490646,0.2474873771031409,0.26464466488418537,0,147,,,,,,,,,,,,,3.066398642467651,constrained,0.05,73,7f45ad076903e1609b7b8bf620eadb7b088224ea3043a80afca7c06cadc56dd8,6.15477876623069,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,e2ef3e07afb6bed94b2f2c3d948c29d0a5f57b26a922381e344b6dec6abfaec9,125,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,0,1,horizontal_rack_detour,True,4.521680507632717,3.066398642467651,6.15477876623069,1,0.009212451999701443
0.003,3.587325243304471,0.03719565041429796,0.0188138480541206,,0.45642430476419715,0.2146446641391273,0.23390290478282266,0,212,,,,,,,,,,,,,2.4189042791105564,pivot_g2_fixed,0.05,208,8c063931f8f214f8b5fe5f9ec29cfeb9dd6d701178a6df1419beb240e46ada99,6.0957903448355975,0,24,73,0.04,0.0344372,7,0,6,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.108728, 'selected_score': 0.944184}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.145074, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.203942, 'selected_score': 0.972508}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.205515, 'selected_score': 0.847313}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.114484, 'selected_score': 0.9}]",5,0,45,none,5,0,0.0,200,0.932801,208,0,"{'angular acceleration iteration did not converge': 2, 'transition would overlap an adjacent corner window': 15}",0.00313817,fixed,0.05,0,28,SmacHybrid,e2ef3e07afb6bed94b2f2c3d948c29d0a5f57b26a922381e344b6dec6abfaec9,123,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,0,1,horizontal_rack_detour,True,3.587325243304471,2.4189042791105564,6.0957903448355975,1,0.010807548999764549
0.009000000000000001,4.259755033669323,0.0355841296458317,0.018539952364887074,,0.5170110497141573,0.2146446641391273,0.2474873771031409,0,235,,,,,,,,,,,,,3.477447625678275,pivot_g2,0.05,231,e4c16c344cc39a6d939a16261de09b5bd3d5ef3cbe655ce38d7d174d260aacd0,6.100240736046958,116,81,73,0.04,0.0344372,7,0,6,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0108728, 'trim_max': 0.163092, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.163092, 'selected_score': 0.12975}, {'index': 1, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00967157, 'trim_max': 0.145074, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.145074, 'selected_score': 0.183157}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.28356, 'trim_min': 0.0407884, 'trim_max': 0.523544, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.336712, 'selected_trim': 0.137339, 'selected_score': 0.7251}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.027402, 'trim_max': 0.411031, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.415, 'selected_trim': 0.113718, 'selected_score': 0.612013}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.20814, 'trim_min': 0.0228967, 'trim_max': 0.276624, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.20814, 'selected_trim': 0.276624, 'selected_score': 0.250712}]",5,30,100,none,5,0,0.0,200,0.380146,231,0,"{'angular acceleration iteration did not converge': 8, 'transition requires a reversing inner wheel': 7}",0.00789397,adaptive,0.05,0,85,SmacHybrid,e2ef3e07afb6bed94b2f2c3d948c29d0a5f57b26a922381e344b6dec6abfaec9,124,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,0,1,horizontal_rack_detour,True,4.259755033669323,3.477447625678275,6.100240736046958,1,0.012930321000112599
0.003,3.587325243304471,0.03719565041429796,0.0188138480541206,,0.45642430476419715,0.2146446641391273,0.23390290478282266,0,212,3.58733,0,177,True,7.06892,150,True,safety_gain_within_energy_budget,pivot_g2,2.26027,202,True,2.4189042791105564,adaptive_hybrid_fixed,0.05,208,8c063931f8f214f8b5fe5f9ec29cfeb9dd6d701178a6df1419beb240e46ada99,6.0957903448355975,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,e2ef3e07afb6bed94b2f2c3d948c29d0a5f57b26a922381e344b6dec6abfaec9,123,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,0,1,horizontal_rack_detour,True,3.587325243304471,2.4189042791105564,6.0957903448355975,1,0.012316864000240457
0.009000000000000001,4.259755033669323,0.0355841296458317,0.018539952364887074,,0.5170110497141573,0.2146446641391273,0.2474873771031409,0,235,4.25976,0,177,True,7.06892,150,True,safety_gain_within_energy_budget,pivot_g2,2.26027,202,True,3.477447625678275,adaptive_hybrid,0.05,231,e4c16c344cc39a6d939a16261de09b5bd3d5ef3cbe655ce38d7d174d260aacd0,6.100240736046958,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,e2ef3e07afb6bed94b2f2c3d948c29d0a5f57b26a922381e344b6dec6abfaec9,124,3875615c54ba3516f2ab132f071b3ca170a3da54ac191476fba284c8b551c9fb,0,1,horizontal_rack_detour,True,4.259755033669323,3.477447625678275,6.100240736046958,1,0.015334313000039401
0.003,10.594807051940029,1.6653345369377348e-16,4.1471312274845906e-17,,0.3648199134053832,0.23390290478282266,0.25619225950049973,0,140,,,,,,,,,,,,,4.3398267753087065,raw,0.05,59,9066eb0f898e9a05267cf530e0e442c46a8764f7c0fce1485e2c1f0ac6a219a2,4.959454425724628,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,a26c8ed8dc254cfe475cca9331fea319e6eebb986961ed8ac8655d25dd1eaf55,101,9066eb0f898e9a05267cf530e0e442c46a8764f7c0fce1485e2c1f0ac6a219a2,0,1,right_rack_detour,True,10.594807051940029,4.3398267753087065,4.959454425724628,1,0.005452039999909175
0.0,3.3788590799974614,0.0671799634875003,0.028018871884429242,,0.3541954223835145,0.2146446641391273,0.2146446641391273,0,120,,,,,,,,,,,,,2.754271758803878,simple,0.05,59,f522b3cd89dab1163c96f55468c81c6ee74c7d43afa70f5448ce3eaf83b08736,4.820478345267477,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,a26c8ed8dc254cfe475cca9331fea319e6eebb986961ed8ac8655d25dd1eaf55,98,9066eb0f898e9a05267cf530e0e442c46a8764f7c0fce1485e2c1f0ac6a219a2,0,1,right_rack_detour,True,3.3788590799974614,2.754271758803878,4.820478345267477,1,0.007340109000324446
0.0,7.772916816814635,0.012714891571070338,0.003983065536217103,,0.36468248725247504,0.2474873771031409,0.25619225950049973,0,125,,,,,,,,,,,,,4.399867158401294,savitzky_golay,0.05,59,2905eef108288122527a278b8328bb289c4dce5082c57d31212623aef5d5d98b,4.940236115600515,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,a26c8ed8dc254cfe475cca9331fea319e6eebb986961ed8ac8655d25dd1eaf55,100,9066eb0f898e9a05267cf530e0e442c46a8764f7c0fce1485e2c1f0ac6a219a2,0,1,right_rack_detour,True,7.772916816814635,4.399867158401294,4.940236115600515,1,0.00736042800008363
0.006,8.992948451297167,0.010396609577231914,0.0031352225898574116,,0.36724692032445544,0.25619225950049973,0.25619225950049973,0,125,,,,,,,,,,,,,4.393912517513358,constrained,0.05,59,79783d71dd40d192244abb855b2fa793a277a17f5181aa2473299bf154cca0e2,4.960116330532469,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,a26c8ed8dc254cfe475cca9331fea319e6eebb986961ed8ac8655d25dd1eaf55,101,9066eb0f898e9a05267cf530e0e442c46a8764f7c0fce1485e2c1f0ac6a219a2,0,1,right_rack_detour,True,8.992948451297167,4.393912517513358,4.960116330532469,1,0.006257048999941617
0.003,7.856331909686144,0.036345970797372354,0.011846520499657608,,0.3462090475144759,0.23390290478282266,0.2474873771031409,0,260,,,,,,,,,,,,,5.5593612339339975,pivot_g2_fixed,0.05,257,f76ee605839b8993c438a1e783f00e1903da29024419b97087c7459948ab5ac5,4.907862507455536,0,31,59,0.04,0.0374199,10,0,9,"[{'index': 0, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 2, 'states': 0, 'selected_radius': 0.3, 'selected_trim': 0.0803846, 'selected_score': 0.9}, {'index': 1, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 1, 'states': 0, 'selected_radius': 0.2, 'selected_trim': 0.0567204, 'selected_score': 1}, {'index': 2, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.195035, 'selected_score': 0.957759}, {'index': 3, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.149496, 'selected_score': 0.931072}, {'index': 4, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 4, 'states': 0, 'selected_radius': 0.5, 'selected_trim': 0.136887, 'selected_score': 0.91796}, {'index': 5, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.164676, 'selected_score': 0.901429}, {'index': 6, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.207142, 'selected_score': 1}, {'index': 7, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.0770982, 'selected_score': 0.9}]",8,0,72,none,8,0,0.0,200,0.938527,257,0,"{'angular acceleration iteration did not converge': 3, 'transition would overlap an adjacent corner window': 33}",0.00293432,fixed,0.05,0,36,SmacHybrid,a26c8ed8dc254cfe475cca9331fea319e6eebb986961ed8ac8655d25dd1eaf55,100,9066eb0f898e9a05267cf530e0e442c46a8764f7c0fce1485e2c1f0ac6a219a2,0,1,right_rack_detour,True,7.856331909686144,5.5593612339339975,4.907862507455536,1,0.007573911999770644
0.012,9.251912393020715,0.03598578111106087,0.01221712763534873,,0.34300205481668733,0.23390290478282266,0.23933669371094995,0,309,,,,,,,,,,,,,5.369003049406954,pivot_g2,0.05,306,4c35e326c5d1a57fee381908e5ea51a9d5ab7848429630c405f3513d3b74593e,4.9097712692198625,167,128,59,0.04,0.0374199,10,0,9,"[{'index': 0, 'radius_min': 0.1, 'radius_max': 0.676149, 'trim_min': 0.0267949, 'trim_max': 0.181173, 'evaluations': 20, 'safe_feasible': 16, 'states': 6, 'selected_radius': 0.21523, 'selected_trim': 0.0576705, 'selected_score': 0.601504}, {'index': 1, 'radius_min': 0.1, 'radius_max': 0.63883, 'trim_min': 0.0283602, 'trim_max': 0.181173, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.207766, 'selected_trim': 0.0589228, 'selected_score': 0.685585}, {'index': 2, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0156028, 'trim_max': 0.234042, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.234042, 'selected_score': 0.261022}, {'index': 3, 'radius_min': 0.1, 'radius_max': 1.19036, 'trim_min': 0.0298992, 'trim_max': 0.355908, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.318072, 'selected_trim': 0.095101, 'selected_score': 0.661906}, {'index': 4, 'radius_min': 0.1, 'radius_max': 1.30001, 'trim_min': 0.0273773, 'trim_max': 0.355908, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.220001, 'selected_trim': 0.0602304, 'selected_score': 0.708553}, {'index': 5, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0164676, 'trim_max': 0.247014, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.247014, 'selected_score': 0.276548}, {'index': 6, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0138095, 'trim_max': 0.207142, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.207142, 'selected_score': 0.190965}, {'index': 7, 'radius_min': 0.1, 'radius_max': 1.09764, 'trim_min': 0.0192745, 'trim_max': 0.211565, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.09764, 'selected_trim': 0.211565, 'selected_score': 0.292904}]",8,48,160,none,8,0,0.0,200,0.459873,306,0,"{'angular acceleration iteration did not converge': 11, 'transition requires a reversing inner wheel': 12}",0.0126815,adaptive,0.05,0,137,SmacHybrid,a26c8ed8dc254cfe475cca9331fea319e6eebb986961ed8ac8655d25dd1eaf55,100,9066eb0f898e9a05267cf530e0e442c46a8764f7c0fce1485e2c1f0ac6a219a2,0,1,right_rack_detour,True,9.251912393020715,5.369003049406954,4.9097712692198625,1,0.01881783600038034
0.003,3.3788590799974614,0.0671799634875003,0.028018871884429242,,0.3541954223835145,0.2146446641391273,0.2146446641391273,0,120,7.85633,0,177,True,10.5948,173,True,simple_default,simple,3.37886,202,True,2.754271758803878,adaptive_hybrid_fixed,0.05,59,f522b3cd89dab1163c96f55468c81c6ee74c7d43afa70f5448ce3eaf83b08736,4.820478345267477,,,,,,,,,,,,,,,0,0.0,,,,,,,,,0,,SmacHybrid,a26c8ed8dc254cfe475cca9331fea319e6eebb986961ed8ac8655d25dd1eaf55,98,9066eb0f898e9a05267cf530e0e442c46a8764f7c0fce1485e2c1f0ac6a219a2,0,1,right_rack_detour,True,3.3788590799974614,2.754271758803878,4.820478345267477,1,0.008208580999962578
