algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.006,2.764313663707396,0.02436477898975898,0.007335440542481627,,0.4081393712535468,0.2474873771031409,0.25619225950049973,0,147,,,,,,,,,,,,,2.831155047787264,constrained,0.05,88,16ea23ec6ceaa3ae74d516a03032bf6e46b57cb228a5d689b6d177ce560f8036,4.576863783589609,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,2.764313663707396,2.831155047787264,4.576863783589609,1,0.008884211999884428
0.0,2.764688719521813,0.015429408320130778,0.0046110668989701314,,0.3805829738865411,0.23390290478282266,0.2474873771031409,0,153,,,,,,,,,,,,,2.9226664431629423,pivot_g2_fixed,0.05,147,56d5b89bd019b4189e5c0775086db58164d58e720e44d3c4b534c1db4aaaafcc,4.558397801398287,0,13,"[[-5.025, -3.025], [-4.425, -2.825], [-2.925, -2.725], [-2.675, -2.475], [-2, -0.5]]",88,0.075,0.00958236,5,0,4,"[{'index': 0, 'x': -4.425, 'y': -2.825, 'turn_angle': -0.255182, 'incoming_length': 0.632456, 'outgoing_length': 1.50333, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.192432, 'selected_score': 0.97}, {'index': 1, 'x': -2.925, 'y': -2.725, 'turn_angle': 0.71883, 'incoming_length': 1.50333, 'outgoing_length': 0.353553, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 3, 'states': 0, 'selected_radius': 0.4, 'selected_trim': 0.150294, 'selected_score': 0.75}, {'index': 2, 'x': -2.675, 'y': -2.475, 'turn_angle': 0.456072, 'incoming_length': 0.353553, 'outgoing_length': 2.08716, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 5, 'states': 0, 'selected_radius': 0.6, 'selected_trim': 0.139244, 'selected_score': 0.934134}]",3,0,27,none,3,0,0.0,200,0.884711,147,0,"{'angular acceleration iteration did not converge': 1, 'transition would overlap an adjacent corner window': 10}",0.00210128,fixed,0.05,,0,16,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,2.764688719521813,2.9226664431629423,4.558397801398287,1,0.010055427999759559
0.006,3.7560247129436415,0.009462760220941259,0.004070533134481202,,0.37930988944302985,0.2474873771031409,0.2474873771031409,0,156,,,,,,,,,,,,,4.290806311063853,pivot_g2,0.05,150,5ea8da431d6f3580a5c4652ff97ceb99aaaaaaea722e56ea3969564565724e1d,4.563167053871897,40,48,"[[-5.025, -3.025], [-4.425, -2.825], [-2.925, -2.725], [-2.675, -2.475], [-2, -0.5]]",88,0.075,0.00958236,5,0,4,"[{'index': 0, 'x': -4.425, 'y': -2.825, 'turn_angle': -0.255182, 'incoming_length': 0.632456, 'outgoing_length': 1.50333, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0128288, 'trim_max': 0.192432, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.192432, 'selected_score': 0.208663}, {'index': 1, 'x': -2.925, 'y': -2.725, 'turn_angle': 0.71883, 'incoming_length': 1.50333, 'outgoing_length': 0.353553, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 0.940964, 'trim_min': 0.0375735, 'trim_max': 0.353553, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 0.268193, 'selected_trim': 0.100769, 'selected_score': 0.723612}, {'index': 2, 'x': -2.675, 'y': -2.475, 'turn_angle': 0.456072, 'incoming_length': 0.353553, 'outgoing_length': 2.08716, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0232073, 'trim_max': 0.348109, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.45, 'selected_trim': 0.104433, 'selected_score': 0.563571}]",3,18,60,none,3,0,0.0,200,0.498615,150,0,"{'angular acceleration iteration did not converge': 4, 'transition requires a reversing inner wheel': 4}",0.00573077,adaptive,0.05,,0,52,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,3.7560247129436415,4.290806311063853,4.563167053871897,1,0.00990608499978407
0.0,2.764688719521813,0.015429408320130778,0.0046110668989701314,,0.3805829738865411,0.23390290478282266,0.2474873771031409,0,153,2.76469,0,177,True,9.83405,253,True,safety_gain_within_energy_budget,pivot_g2,1.82847,202,True,2.9226664431629423,adaptive_hybrid_fixed,0.05,147,56d5b89bd019b4189e5c0775086db58164d58e720e44d3c4b534c1db4aaaafcc,4.558397801398287,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,2.764688719521813,2.9226664431629423,4.558397801398287,1,0.00609982800006037
0.006,3.7560247129436415,0.009462760220941259,0.004070533134481202,,0.37930988944302985,0.2474873771031409,0.2474873771031409,0,156,3.75602,0,177,True,9.83405,253,True,safety_gain_within_energy_budget,pivot_g2,1.82847,202,True,4.290806311063853,adaptive_hybrid,0.05,150,5ea8da431d6f3580a5c4652ff97ceb99aaaaaaea722e56ea3969564565724e1d,4.563167053871897,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,ThetaStar,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,93,7e8cbd5fd26fa47f920f6d64ae903dd2aa039a33f47dcac543b484833e91b388,0,1,lower_left_diagonal,True,3.7560247129436415,4.290806311063853,4.563167053871897,1,0.010470977999830211
0.0,1.7763614716181782e-12,6.938893903907228e-18,5.723103233284416e-19,,0.7140896970626842,0.6447181959844944,0.7146446715897079,0,292,,,,,,,,,,,,,5.9604738034203535e-06,raw,0.05,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,7.299999947845938,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,1.7763614716181782e-12,5.9604738034203535e-06,7.299999947845938,1,0.00546947300017564
0.0,2.545225142629609e-14,1.0475007083954324e-08,1.119244701283359e-09,,0.714074063977416,0.6447181959844944,0.7146446715897079,0,284,,,,,,,,,,,,,4.0621426222742267e-07,simple,0.05,147,6252e3c34f3e8de06b2679670174ce5933b60ddf0cfb061c25722364e10381b5,7.2999999478459365,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,2.545225142629609e-14,4.0621426222742267e-07,7.2999999478459365,1,0.008306205000280897
0.0,1.6137093599993788e-13,7.0496839477129924e-09,6.212016587683662e-10,,0.714211151867157,0.6447181959844944,0.7146446715897079,0,283,,,,,,,,,,,,,1.2568492258977528e-06,savitzky_golay,0.05,147,6c0f34ad58a134556037b0e18d1bbbee8e40184f7bb2776fb7a481e43eadcb34,7.2999999478459365,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,1.6137093599993788e-13,1.2568492258977528e-06,7.2999999478459365,1,0.008492196999668522
0.0,1.7763614716181782e-12,6.938893903907228e-18,5.723103233284416e-19,,0.7140896970626842,0.6447181959844944,0.7146446715897079,0,292,,,,,,,,,,,,,5.9604738034203535e-06,constrained,0.05,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,7.299999947845938,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,1.7763614716181782e-12,5.9604738034203535e-06,7.299999947845938,1,0.007658879000246088
0.0,5.688865484455407e-26,1.4799098391193866e-08,8.529820412649114e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2_fixed,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,"[[-2.5, -3], [4.8, -3]]",147,0.075,1.47991e-08,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,{},0.000248401,fixed,0.05,,0,0,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.00800318600022365
0.0,5.688865484455407e-26,1.4799098391193866e-08,8.529820412649114e-09,,0.713855627244483,0.6447181959844944,0.7146446715897079,0,147,,,,,,,,,,,,,1.776356839503667e-13,pivot_g2,0.05,147,d0c4b934cab7e7bc2ba152c5bc2239287818340c65b220f11c7ffa9fdb4743a0,7.299999947845936,0,0,"[[-2.5, -3], [4.8, -3]]",147,0.075,1.47991e-08,2,0,1,[],0,0,0,none,0,0,0.0,200,0,147,0,{},0.000336666,adaptive,0.05,,0,0,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,5.688865484455407e-26,1.776356839503667e-13,7.299999947845936,1,0.007451369000136765
0.0,2.545225142629609e-14,1.0475007083954324e-08,1.119244701283359e-09,,0.714074063977416,0.6447181959844944,0.7146446715897079,0,284,5.68887e-26,0,0,True,1.77636e-12,0,True,simple_default,simple,2.54523e-14,0,True,4.0621426222742267e-07,adaptive_hybrid_fixed,0.05,147,6252e3c34f3e8de06b2679670174ce5933b60ddf0cfb061c25722364e10381b5,7.2999999478459365,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,2.545225142629609e-14,4.0621426222742267e-07,7.2999999478459365,1,0.00793874600003619
0.0,2.545225142629609e-14,1.0475007083954324e-08,1.119244701283359e-09,,0.714074063977416,0.6447181959844944,0.7146446715897079,0,284,5.68887e-26,0,0,True,1.77636e-12,0,True,simple_default,simple,2.54523e-14,0,True,4.0621426222742267e-07,adaptive_hybrid,0.05,147,6252e3c34f3e8de06b2679670174ce5933b60ddf0cfb061c25722364e10381b5,7.2999999478459365,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,8a8523c4985a426ecf82ee9025748e40c60054dc259297fd866a1e88b0720812,147,f928b93eeb2bab4abf5e561cf92b81c632df5f52a725714f41e012da37f82b8d,0,1,straight_lower_aisle,True,2.545225142629609e-14,4.0621426222742267e-07,7.2999999478459365,1,0.007988277000094968
0.0,2.1819209759956406,2.220446049250313e-16,1.0356243867005507e-16,,0.3434433126448143,0.17677669793081488,0.18825146149581692,0,133,,,,,,,,,,,,,1.797632391790583,raw,0.05,65,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,3.7647601428316064,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,77,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,2.1819209759956406,1.797632391790583,3.7647601428316064,1,0.0027145419999214937
0.003,1.5660426962566545,0.02021897382203004,0.009319393463723387,,0.33516913822528216,0.17079994476667312,0.17079994476667312,0,132,,,,,,,,,,,,,1.4593007798793305,simple,0.05,65,bdcd0980d819acff943d1f1fe81539c5ce3975728237d1bb2a592b2530d6b577,3.7406577698396504,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,76,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,1.5660426962566545,1.4593007798793305,3.7406577698396504,1,0.006389650000073743
0.0,2.02038559696047,0.002038450533778569,0.0005745155233001386,,0.3453670992547734,0.17677669793081488,0.18825146149581692,0,133,,,,,,,,,,,,,1.7165402151221478,savitzky_golay,0.05,65,468b5cc318caf16e073e0feeaf9a1595a5077be3d12ab68ca5eba37c57660e10,3.7640299826501,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,77,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,2.02038559696047,1.7165402151221478,3.7640299826501,1,0.006106625000029453
0.003,2.7583831451326115,0.05677465376355396,0.026801635810930837,,0.36843199763433837,0.23390290478282266,0.2474873771031409,0,127,,,,,,,,,,,,,2.5539488621235353,constrained,0.05,65,5727448598eaa555247f1da9aeec11edfc6360a3c8385c8e0ddf4d8cc8144d29,3.8331426084465225,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,78,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,2.7583831451326115,2.5539488621235353,3.8331426084465225,1,0.007914840000012191
0.003,1.964584595910193,0.06034071979561867,0.031891167659908036,,0.25367700777906355,0.1449222268733815,0.1449222268733815,0,208,,,,,,,,,,,,,1.5631860918249978,pivot_g2_fixed,0.05,200,fc74a51fac309978ba05d16834ff2141ae8579cdfecb660196c66b272070eb3d,3.6974296491763727,0,17,"[[-5, -1.8], [-4.34681, -0.982237], [-3.6, -0.85026], [-2.95, -0.951041], [-2, -1.8]]",65,0.075,0.060852,5,0,4,"[{'index': 0, 'x': -4.34681, 'y': -0.982237, 'turn_angle': -0.721898, 'incoming_length': 1.04661, 'outgoing_length': 0.758379, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 0.75, 'selected_trim': 0.283115, 'selected_score': 0.85}, {'index': 1, 'x': -3.6, 'y': -0.85026, 'turn_angle': -0.328738, 'incoming_length': 0.758379, 'outgoing_length': 0.657766, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.165866, 'selected_score': 0.900229}, {'index': 2, 'x': -2.95, 'y': -0.951041, 'turn_angle': -0.575468, 'incoming_length': 0.657766, 'outgoing_length': 1.27406, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 6, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.295947, 'selected_score': 1}]",3,0,27,none,3,0,0.0,200,0.916743,200,0,"{'angular acceleration iteration did not converge': 2, 'transition would overlap an adjacent corner window': 5}",0.00366344,fixed,0.05,,0,20,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,75,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,1.964584595910193,1.5631860918249978,3.6974296491763727,1,0.00820915199983574
0.009000000000000001,1.556796071555262,0.09326230512838217,0.04334936575004836,,0.2255214631101989,0.12275854577833645,0.12275854577833645,0,262,,,,,,,,,,,,,2.3079506006635446,pivot_g2,0.05,254,733487cc54efc528ab2cf350f7f867beec9dc568ba4cafe1eb0e67fa3dc6242c,3.669699334420083,40,48,"[[-5, -1.8], [-4.34681, -0.982237], [-3.6, -0.85026], [-2.95, -0.951041], [-2, -1.8]]",65,0.075,0.060852,5,0,4,"[{'index': 0, 'x': -4.34681, 'y': -0.982237, 'turn_angle': -0.721898, 'incoming_length': 1.04661, 'outgoing_length': 0.758379, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0377487, 'trim_max': 0.56623, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.56623, 'selected_score': 0.435999}, {'index': 1, 'x': -3.6, 'y': -0.85026, 'turn_angle': -0.328738, 'incoming_length': 0.758379, 'outgoing_length': 0.657766, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0165866, 'trim_max': 0.248798, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.485, 'selected_trim': 0.0804448, 'selected_score': 0.483757}, {'index': 2, 'x': -2.95, 'y': -0.951041, 'turn_angle': -0.575468, 'incoming_length': 0.657766, 'outgoing_length': 1.27406, 'pivot_safe': True, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0295947, 'trim_max': 0.44392, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.44392, 'selected_score': 0.398496}]",3,18,60,none,3,0,0.0,200,0.439417,254,0,"{'angular acceleration iteration did not converge': 2, 'transition requires a reversing inner wheel': 5}",0.00771453,adaptive,0.05,,0,53,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,75,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,1.556796071555262,2.3079506006635446,3.669699334420083,1,0.012649796000005153
0.003,1.5660426962566545,0.02021897382203004,0.009319393463723387,,0.33516913822528216,0.17079994476667312,0.17079994476667312,0,132,1.96458,0,251,True,2.18192,214,True,simple_default,simple,1.56604,228,True,1.4593007798793305,adaptive_hybrid_fixed,0.05,65,bdcd0980d819acff943d1f1fe81539c5ce3975728237d1bb2a592b2530d6b577,3.7406577698396504,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,76,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,1.5660426962566545,1.4593007798793305,3.7406577698396504,1,0.008924560000195925
0.009000000000000001,1.5660426962566545,0.02021897382203004,0.009319393463723387,,0.33516913822528216,0.17079994476667312,0.17079994476667312,0,132,1.5568,0,253,True,2.18192,214,True,simple_default,simple,1.56604,228,True,1.4593007798793305,adaptive_hybrid,0.05,65,bdcd0980d819acff943d1f1fe81539c5ce3975728237d1bb2a592b2530d6b577,3.7406577698396504,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,637695bbf6b8e0cb90aae2fba047db1b3bb3a0d8cd6c47ae4f777c1e4ec7cfbf,76,61777c527f8610f59537068c8bc4911901836a9ff4ed7e8010b63dc4224f805d,0,1,crate_detour,True,1.5660426962566545,1.4593007798793305,3.7406577698396504,1,0.012501914000040415
0.003,3.131674669173375,2.220446049250313e-16,4.714400860585595e-17,,0.3535806377797778,0.11464466264901119,0.11464466264901119,0,125,,,,,,,,,,,,,2.20471931966471,raw,0.05,61,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,3.438308875886787,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,70,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,3.131674669173375,2.20471931966471,3.438308875886787,1,0.004179455999747006
0.0,1.8859832356267618,0.02056907080748049,0.011035373980557631,,0.3487356224901545,0.10606601875848895,0.10606601875848895,0,125,,,,,,,,,,,,,1.4608732608365156,simple,0.05,61,aa41742da0f9f5b996e8b8b5ea8e7e12286610ed16421ba11365e5581aba5b83,3.406449802613775,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,70,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,1.8859832356267618,1.4608732608365156,3.406449802613775,1,0.005858887999693252
0.0,3.0364525414968018,0.0017333828607089155,0.00045509279823130976,,0.341013489352439,0.11464466264901119,0.11464466264901119,0,122,,,,,,,,,,,,,2.2114041962821887,savitzky_golay,0.05,61,9de694f3ec43199d041e0a2e128327181848f1a95223608b41ac2a6099109e37,3.437273894814936,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,70,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,3.0364525414968018,2.2114041962821887,3.437273894814936,1,0.006073229999856267
0.006,4.486416959279937,0.05784081507203476,0.031923538729270784,,0.3839355060324221,0.16464466339406925,0.16464466339406925,0,118,,,,,,,,,,,,,2.7516302943050586,constrained,0.05,61,123defaf9a2c5e2756eda07bbdb9ec75301af2a1b43c2b0385732d367ba4fc33,3.5107824066251854,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,0,,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,72,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,4.486416959279937,2.7516302943050586,3.5107824066251854,1,0.007879907000187814
0.003,1.1811884398944805,0.07435514278495559,0.0355938100285936,,0.2219480170309532,0.06464466190395313,0.06464466190395313,0,186,,,,,,,,,,,,,1.1626483590326206,pivot_g2_fixed,0.05,180,3a845f3ee808a5fff8800f8601a37f957533fad3e61a5acee0ae33d5e5a2e2da,3.382581119502689,0,19,"[[-2.5, 2.8], [-1.6, 3.4357], [-1, 3.49982], [-0.45, 3.43579], [0.5, 2.8]]",61,0.075,0.0747913,5,0,4,"[{'index': 0, 'x': -1.6, 'y': 3.4357, 'turn_angle': -0.508502, 'incoming_length': 1.10187, 'outgoing_length': 0.603416, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.259875, 'selected_score': 1}, {'index': 1, 'x': -1, 'y': 3.49982, 'turn_angle': -0.222345, 'incoming_length': 0.603416, 'outgoing_length': 0.553714, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.167449, 'selected_score': 1}, {'index': 2, 'x': -0.45, 'y': 3.43579, 'turn_angle': -0.47391, 'incoming_length': 0.553714, 'outgoing_length': 1.14313, 'pivot_safe': True, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.241492, 'selected_score': 1}]",3,0,27,none,3,0,0.0,200,1,180,0,"{'angular acceleration iteration did not converge': 1, 'transition would overlap an adjacent corner window': 4}",0.00236402,fixed,0.05,,0,22,Smac2D,051b82ba75070d22b2226315ae66c1055d853938029178911cfdb6490360848a,69,df142b2c625d810c40c650cd048238821df1bf8d955799fb5034a1f207d46c31,0,1,vertical_rack_detour,True,1.1811884398944805,1.1626483590326206,3.382581119502689,1,0.009467060000133642
