algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_competitive_candidates,pivot_corners,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_runtime_s,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,2.8421764487575367e-11,0.0,0.0,,0.5040977934523151,0.41464466711935954,0.41464466711935954,0,128,,,,,,,,,,2.3841885621325655e-05,constrained,0.05,110,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,2.7999999612570163,,,,0,0.0,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,0,1,inner_vertical_aisle,True,2.8421764487575367e-11,2.3841885621325655e-05,2.7999999612570163,1,0.003720109999903798
0.0,1.6034806387851626e-26,5.8540277070306956e-08,3.36523872390896e-08,,0.5146446686094758,0.5146446686094757,0.5146446686094757,0,57,,,,,,,,,,1.7763568400206296e-13,pivot_g2,0.05,57,ef832c6e7ab5cbb5eed972ad2dd283b40086c34ad9676607cd56fbeaefe4c35f,2.7999999612569817,0,0,0,0,0.0,200,0,57,0,9.8678e-05,0,0,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,0,1,inner_vertical_aisle,True,1.6034806387851626e-26,1.7763568400206296e-13,2.7999999612569817,1,0.00287772700039568
0.0,8.635793719563311e-13,3.7376796102606136e-08,5.738283076767468e-09,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,110,1.60348e-26,0,0,True,simple_default,simple,8.63579e-13,0,True,2.556881106841184e-06,adaptive_hybrid,0.05,110,1ce6b8ab3bf58cb72ca33ae5e1b4b921f2197b7c59b658a9275b12ab2b354fe4,2.7999999612569906,,,,0,0.0,,,,,,0,,NavFnAStar,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,57,1b2533a7eae0e0a9ee091b7958e42080e1362e833fc980c95e5a451a72d7ed29,0,1,inner_vertical_aisle,True,8.635793719563311e-13,2.556881106841184e-06,2.7999999612569906,1,0.003581659000246873
0.0,323.50935733847035,4.440892098500626e-16,8.536319269039793e-17,,0.5200179282174143,0.2146446641391273,0.2146446641391273,0,275,,,,,,,,,,30.844684776133832,raw,0.05,256,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,7.132247445094795,,,,0,0.0,,,,,,0,,NavFnAStar,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,146,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,0,1,bottom_alternating_cross,True,323.50935733847035,30.844684776133832,7.132247445094795,1,0.005125420999775088
0.0,45.362578192323305,0.028756859700111322,0.00804648634889496,,0.4271148574137912,0.11464466264901119,0.16464466339406925,0,332,,,,,,,,,,16.608837268115792,simple,0.05,256,dc58396ed1ec3a72f566c8f0d6df5fabc557224fb34aed69c9188fa33b4ec281,6.938394393022816,,,,0,0.0,,,,,,0,,NavFnAStar,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,141,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,0,1,bottom_alternating_cross,True,45.362578192323305,16.608837268115792,6.938394393022816,1,0.005778619000011531
0.0,157.0752091045343,0.015146155532270047,0.0033897330474066466,,0.3936932629809636,0.11464466264901119,0.11464466264901119,0,453,,,,,,,,,,28.298865203401164,savitzky_golay,0.05,256,8e21d1f166912fdd4fe8278136f0de638e0f77e1d38580fd747f38846f32ed97,7.037812626149871,,,,0,0.0,,,,,,0,,NavFnAStar,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,143,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,0,1,bottom_alternating_cross,True,157.0752091045343,28.298865203401164,7.037812626149871,1,0.0055902950002746365
0.015000000000000001,205.6518380240669,0.036348481679801356,0.011018801055315526,,0.41688787396803895,0.11464466264901119,0.16464466339406925,0,460,,,,,,,,,,23.284863823782874,constrained,0.05,256,66f0dc0f9c689192e53b99e2d2a5274229656cf9ea29448c2115cbd57dfb060b,7.07434842783155,,,,0,0.0,,,,,,0,,NavFnAStar,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,144,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,0,1,bottom_alternating_cross,True,205.6518380240669,23.284863823782874,7.07434842783155,1,0.021511087999897427
0.003,323.1878958968013,0.02258020669302551,0.010070330882861144,,0.33095438106558256,0.11464466264901119,0.11464466264901119,0,724,,,,,,,,,,30.95046264988898,pivot_g2,0.05,395,5689eb8e9568a7bbe04c4cb1a815a8ab92145b2a0c4354b0fa65c7158ea6f5d5,7.132858178600627,21,65,11,54,2.0630532236705594,200,1,395,54,0.002615,29.906926616237342,24,NavFnAStar,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,146,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,0,1,bottom_alternating_cross,True,2.2920523739407654,3.2903411573699386,7.230722956760554,55,0.010806660000071133
0.003,45.362578192323305,0.028756859700111322,0.00804648634889496,,0.4271148574137912,0.11464466264901119,0.16464466339406925,0,332,2.29205,54,253,True,simple_default,simple,45.3626,253,True,16.608837268115792,adaptive_hybrid,0.05,256,dc58396ed1ec3a72f566c8f0d6df5fabc557224fb34aed69c9188fa33b4ec281,6.938394393022816,,,,0,0.0,,,,,,0,,NavFnAStar,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,141,c9a3ddda49b45f2286a67462e7fbf0ab2e8023c1083773f695946e4947d509e6,0,1,bottom_alternating_cross,True,45.362578192323305,16.608837268115792,6.938394393022816,1,0.011463031999937812
0.0,110.41359599809736,4.440892098500626e-16,8.813107460981001e-17,,0.5599923379958789,0.16464466339406925,0.2146446641391273,0,275,,,,,,,,,,21.937757720312447,raw,0.05,273,897f7c782f58932fd8e5c577127d2de1331afb2d84b31b5ec30b7c457dc154f4,6.8778829130045045,,,,0,0.0,,,,,,0,,NavFnAStar,897f7c782f58932fd8e5c577127d2de1331afb2d84b31b5ec30b7c457dc154f4,140,897f7c782f58932fd8e5c577127d2de1331afb2d84b31b5ec30b7c457dc154f4,0,1,top_alternating_cross,True,110.41359599809736,21.937757720312447,6.8778829130045045,1,0.005111777999900369
