algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_max_cost,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_competitive_candidates,pivot_corners,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_runtime_s,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,76.40706842859494,0.028406302657672158,0.011701396066941696,,0.5288172487000623,0.2146446641391273,0.25619225950049973,0,664,,,,,,,,,,,,,20.907640931657014,pivot_g2,0.05,507,cc95c5ec23ff5cc3fe248f8eb1c696498d9aad7ca250ce5393cf59a1ab973ce6,12.497121075989002,29,62,12,50,1.109587147586823,200,1,507,50,0.00311604,15.931168853100536,37,NavFnAStar,fc26957ced33dc8dcf6179de75ed30fa8ad5c026d01237dd5250eaf50a34b581,252,fc26957ced33dc8dcf6179de75ed30fa8ad5c026d01237dd5250eaf50a34b581,0,1,southwest_northeast,True,2.271183238829021,2.85475996678012,12.518626857213379,51,0.01563896500010742
0.006,8.34447810283085,0.016404785268470206,0.0026330454710319076,,0.7161451098826135,0.25619225950049973,0.28480087705617874,0,506,2.27118,50,214,True,70.1618,251,True,simple_default,simple,8.34448,161,True,5.356154037768286,adaptive_hybrid,0.05,500,e52b0ae0323cfd663a42dacda0044c5ab4fe184a3d29eb100e602e5aef3deb3a,12.447519039365545,,,,0,0.0,,,,,,0,,NavFnAStar,fc26957ced33dc8dcf6179de75ed30fa8ad5c026d01237dd5250eaf50a34b581,250,fc26957ced33dc8dcf6179de75ed30fa8ad5c026d01237dd5250eaf50a34b581,0,1,southwest_northeast,True,8.34447810283085,5.356154037768286,12.447519039365545,1,0.015239641000334814
0.0,36.02769659945238,4.440892098500626e-16,4.885123441589388e-17,,0.6061467537334094,0.17677669793081488,0.23390290478282266,0,505,,,,,,,,,,,,,14.836585818819312,raw,0.05,498,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,12.516595661654545,,,,0,0.0,,,,,,0,,NavFnAStar,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,252,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,0,1,northwest_southeast,True,36.02769659945238,14.836585818819312,12.516595661654545,1,0.008059758999934274
0.003,5.1905730623008095,0.01323811209600244,0.0022539399819085787,,0.5766414829328184,0.17677669793081488,0.28480087705617874,0,513,,,,,,,,,,,,,3.1765968394930706,simple,0.05,498,a7b20bc003741ce75b1d73f8a853194d84504c11dc881f34109250fcb58dabbf,12.48648505641302,,,,0,0.0,,,,,,0,,NavFnAStar,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,251,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,0,1,northwest_southeast,True,5.1905730623008095,3.1765968394930706,12.48648505641302,1,0.011683224000080372
0.0,12.347648178924802,0.008311886512087552,0.0010068711187131995,,0.5698919630473385,0.17677669793081488,0.28480087705617874,0,531,,,,,,,,,,,,,5.232531159190711,savitzky_golay,0.05,498,6a5598528ae7bc746f39611fd6f4477cc52568a40e81f2b5369e014a9378a817,12.506201562110974,,,,0,0.0,,,,,,0,,NavFnAStar,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,252,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,0,1,northwest_southeast,True,12.347648178924802,5.232531159190711,12.506201562110974,1,0.010447773000123561
0.027000000000000003,12.474251947071883,0.014411292384204114,0.0014625899865788054,,0.5729700384244376,0.17677669793081488,0.28480087705617874,0,522,,,,,,,,,,,,,4.200548995845075,constrained,0.05,498,b6dbfb9a7214e435d7496a7c927b07477751b3f197228430d3645756c761a11e,12.513380877993558,,,,0,0.0,,,,,,0,,NavFnAStar,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,252,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,0,1,northwest_southeast,True,12.474251947071883,4.200548995845075,12.513380877993558,1,0.03675303399995755
0.006,33.79535912485556,0.017483785936386984,0.007393790922183724,,0.48421497593987173,0.17677669793081488,0.2808724311428359,0,674,,,,,,,,,,,,,11.922705620227598,pivot_g2,0.05,575,ef2988c3ba3642e3f60bf32054f98cc91870295487bfa6fb14c4741f6cc303cd,12.510877018359576,56,47,19,28,0.8082415103296949,200,0.991411,575,28,0.00466956,8.417560925009063,67,NavFnAStar,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,252,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,0,1,northwest_southeast,True,4.03047809660098,3.5387436554974983,12.52773243183259,29,0.01743642400015233
0.009000000000000001,5.1905730623008095,0.01323811209600244,0.0022539399819085787,,0.5766414829328184,0.17677669793081488,0.28480087705617874,0,513,4.03048,28,221,True,36.0277,221,True,simple_default,simple,5.19057,221,True,3.1765968394930706,adaptive_hybrid,0.05,498,a7b20bc003741ce75b1d73f8a853194d84504c11dc881f34109250fcb58dabbf,12.48648505641302,,,,0,0.0,,,,,,0,,NavFnAStar,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,251,ab1a2673a4b5c09a61643909082c2a0b815993eef4cc11c443d6b03737a29d96,0,1,northwest_southeast,True,5.1905730623008095,3.1765968394930706,12.48648505641302,1,0.016364862000045832
0.0,58.02556424870046,1.1102230246251565e-16,3.4328731712746055e-17,,0.37705128043225433,0.1449222268733815,0.17079994476667312,0,177,,,,,,,,,,,,,18.197317831226865,raw,0.05,176,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,4.394234817896577,,,,0,0.0,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,90,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,0,1,center_block_detour,True,58.02556424870046,18.197317831226865,4.394234817896577,1,0.00348688999974911
0.0,17.872295949316626,0.021349874134753057,0.004829681158330975,,0.3608560220076211,0.16464466339406925,0.2146446641391273,0,206,,,,,,,,,,,,,10.9389690406344,simple,0.05,176,807b66b87c8082abac0045dae99b3d5a5e5c03a4b2f57a14d41dabe9af8ebfbe,4.357126350736354,,,,0,0.0,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,89,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,0,1,center_block_detour,True,17.872295949316626,10.9389690406344,4.357126350736354,1,0.00502774300002784
0.0,49.738263808283214,0.005933946739710699,0.001413227439819005,,0.34486874490531494,0.12275854577833645,0.17079994476667312,0,232,,,,,,,,,,,,,24.12230423556586,savitzky_golay,0.05,176,5d163f8b2f18a97e5737859f432ff94331a2701d55ac1b424719f705de561409,4.39325238928005,,,,0,0.0,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,90,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,0,1,center_block_detour,True,49.738263808283214,24.12230423556586,4.39325238928005,1,0.004757457999858161
0.009000000000000001,43.392138623236264,0.010367223637547784,0.0023035769287230346,,0.36433458040078204,0.16464466339406925,0.2146446641391273,0,237,,,,,,,,,,,,,18.5949624526437,constrained,0.05,176,580732e69c70c8cefbbd68908cb04dea670d681c4f9b37c5e4037e483f76eaff,4.39778987559949,,,,0,0.0,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,90,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,0,1,center_block_detour,True,43.392138623236264,18.5949624526437,4.39778987559949,1,0.014126169000064692
0.003,55.261758001749186,0.00588545862805874,0.0019216274187259567,,0.31724285911965033,0.11464466264901119,0.17677669793081488,0,474,,,,,,,,,,,,,19.798534914005042,pivot_g2,0.05,312,afe8e3f0649c18c68d2682e2e33bc1c978f8fc9d0a0be08b7fa979c7d9b0f3aa,4.392160604144391,25,50,11,39,1.8822096287822778,200,0.986364,312,39,0.00245517,15.228433314750976,33,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,90,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,0,1,center_block_detour,True,3.9097340024683307,4.546895723659258,4.436248531411525,40,0.008412287999817636
0.003,17.872295949316626,0.021349874134753057,0.004829681158330975,,0.3608560220076211,0.16464466339406925,0.2146446641391273,0,206,3.90973,39,253,True,58.0256,253,True,simple_default,simple,17.8723,228,True,10.9389690406344,adaptive_hybrid,0.05,176,807b66b87c8082abac0045dae99b3d5a5e5c03a4b2f57a14d41dabe9af8ebfbe,4.357126350736354,,,,0,0.0,,,,,,0,,NavFnAStar,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,89,d1278f37a9031713f02f16637cd5616073c28eff9ba73a244f78aeed7fdd319b,0,1,center_block_detour,True,17.872295949316626,10.9389690406344,4.357126350736354,1,0.008092142999885255
0.0,53.68314362973383,4.440892098500626e-16,6.870645694104516e-17,,0.37108414689729324,0.1449222268733815,0.17079994476667312,0,184,,,,,,,,,,,,,14.22215131909814,raw,0.05,183,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,4.594915418640243,,,,0,0.0,,,,,,0,,NavFnAStar,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,94,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,0,1,screen_detour,True,53.68314362973383,14.22215131909814,4.594915418640243,1,0.004074054000284377
0.0,7.333325255898442,0.010858082608895224,0.004145632635439982,,0.4137954805132826,0.2146446641391273,0.23390290478282266,0,212,,,,,,,,,,,,,3.755936808028945,simple,0.05,183,e66dce96332bdf9ef735c1a00197bf9fbcd00eaf2c0fb547cf4f2e0e19646a17,4.5520749878965,,,,0,0.0,,,,,,0,,NavFnAStar,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,93,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,0,1,screen_detour,True,7.333325255898442,3.755936808028945,4.5520749878965,1,0.004651975000342645
0.0,20.175981113621553,0.006367047124081126,0.0015518673799449914,,0.39580809005472084,0.2146446641391273,0.2146446641391273,0,237,,,,,,,,,,,,,8.002023310962544,savitzky_golay,0.05,183,71947e1dd723335d037871000edb28e356bcd8b6b127b6ccf6ac85c99da7ee80,4.579265463998069,,,,0,0.0,,,,,,0,,NavFnAStar,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,93,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,0,1,screen_detour,True,20.175981113621553,8.002023310962544,4.579265463998069,1,0.004791567999745894
0.012,21.36511045185264,0.009619324342287572,0.0025325971894168747,,0.3904008637381554,0.18825146149581692,0.2146446641391273,0,235,,,,,,,,,,,,,6.895503088685589,constrained,0.05,183,0d24d6e0db8a021135b9334488e9e052d150438b61df3a212a46fe4472211d46,4.58799077228789,,,,0,0.0,,,,,,0,,NavFnAStar,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,93,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,0,1,screen_detour,True,21.36511045185264,6.895503088685589,4.58799077228789,1,0.015962917000251764
0.006,52.51567222585646,0.0069724942293665545,0.0025509687804062286,,0.3528646233350982,0.11464466264901119,0.2146446641391273,0,482,,,,,,,,,,,,,13.677521128367003,pivot_g2,0.05,353,411cf95e30120232c70bc2ebfa88d38f409db0cc887b2d2224060fe4b006a1cc,4.588933391852188,46,50,14,36,1.111324142390577,200,1,353,36,0.00367012,12.19778067537371,57,NavFnAStar,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,94,3d0f35c2c4e164e695abfdba520672b55abf5dc7f0869207e58450ab1d48b0e1,0,1,screen_detour,True,2.639696887714668,2.8274119842811065,4.612053433574514,37,0.010501412999929016
