algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_marker_count,pivot_max_angle_rad,pivot_total_angle_rad,planner,planner_output_path_sha256,point_count,pstmo_coarse_shape_evaluations,pstmo_compatible_edges,pstmo_competitive_candidates,pstmo_conditioned_polyline,pstmo_conditioning_input_points,pstmo_conditioning_max_deviation,pstmo_conditioning_observed_deviation,pstmo_conditioning_oscillation_deviation,pstmo_conditioning_oscillation_shortcuts,pstmo_conditioning_output_points,pstmo_conditioning_safety_rejections,pstmo_conditioning_shortcuts,pstmo_corner_search,pstmo_corners,pstmo_dp_states,pstmo_evaluations,pstmo_final_invariants_verified,pstmo_g2_transitions,pstmo_los_accepted_shortcuts,pstmo_los_attempted_shortcuts,pstmo_los_input_points,pstmo_los_output_points,pstmo_los_rejection_reason,pstmo_los_runtime_s,pstmo_los_safety_rejections,pstmo_max_footprint_cost,pstmo_mean_transition_score,pstmo_output_points,pstmo_pass_through_corners,pstmo_pipeline_execution_count,pstmo_pivots,pstmo_preprocessed_polyline,pstmo_preprocessing_mode,pstmo_raw_input_points,pstmo_recovery_shape_evaluations,pstmo_refinement_shape_evaluations,pstmo_rejections,pstmo_runtime_s,pstmo_search_mode,pstmo_segment_margin,pstmo_selected_stitch_rejection,pstmo_trim_domain,pstmo_valid_candidates,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.0,3.9168649631800603e-10,0.0,0.0,,0.8690815339592559,0.3646446663743015,0.41464466711935954,0,293,6.258487701423671e-05,raw,0.05,258,0ee9e00bcbb9b4f6d731f1933a464eb51ed1aa138093ba4f1db70b45823f172f,6.499999999999985,0,0.0,0,NavFnAStar,3305b61e94a5c4bc1aba11baa849f19215aefdac8e2a0e376387c0372b1a3b32,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee9e00bcbb9b4f6d731f1933a464eb51ed1aa138093ba4f1db70b45823f172f,0,1,east_service_lane,True,3.9168649631800603e-10,6.258487701423671e-05,6.499999999999985,1,0.006485787998826709
0.0,1.5560412642743093e-11,9.811404666541206e-08,1.3135687534954843e-08,,0.9644508768624981,0.41464466711935954,0.6146446700995918,0,258,9.26048748795288e-06,simple,0.05,258,f8f5193e71b5c789db04553f55efd21341032122a2e11ee9c5c81b1262b0f4ee,6.499999999999981,0,0.0,0,NavFnAStar,3305b61e94a5c4bc1aba11baa849f19215aefdac8e2a0e376387c0372b1a3b32,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee9e00bcbb9b4f6d731f1933a464eb51ed1aa138093ba4f1db70b45823f172f,0,1,east_service_lane,True,1.5560412642743093e-11,9.26048748795288e-06,6.499999999999981,1,0.007214680999823031
0.0,6.736519876193135e-11,7.060610141031095e-08,8.002404038068811e-09,,0.9648384737674985,0.41464466711935954,0.6146446700995918,0,258,2.3915351476950203e-05,savitzky_golay,0.05,258,35390957924c68611fd3e640841726088ff8033c2bc431dad60126b43fa9f591,6.499999999999973,0,0.0,0,NavFnAStar,3305b61e94a5c4bc1aba11baa849f19215aefdac8e2a0e376387c0372b1a3b32,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee9e00bcbb9b4f6d731f1933a464eb51ed1aa138093ba4f1db70b45823f172f,0,1,east_service_lane,True,6.736519876193135e-11,2.3915351476950203e-05,6.499999999999973,1,0.006614136998905451
0.021,4.891849979306405e-10,7.661135903447303e-08,6.69768445694745e-09,,0.9613754444970521,0.41464466711935954,0.612144670062339,0,260,6.218092636351529e-05,constrained,0.05,258,5104524d710d60ffc26d5f10f4aaf14f2184038022701956dcf08132f972ce9f,6.499999999999876,0,0.0,0,NavFnAStar,3305b61e94a5c4bc1aba11baa849f19215aefdac8e2a0e376387c0372b1a3b32,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ee9e00bcbb9b4f6d731f1933a464eb51ed1aa138093ba4f1db70b45823f172f,0,1,east_service_lane,True,4.891849979306405e-10,6.218092636351529e-05,6.499999999999876,1,0.03049638400079857
0.003,0.0,1.564621925354004e-07,1.5526323057591887e-07,,0.9592774435966023,0.41464466711935954,0.5646446693545337,0,177,0.0,pstmo,0.05,131,a4e7a5ad6a5abc3335b01229c7abedac138c39805a5922638cd4f342d56a7f0f,6.499999999999985,0,0.0,0,NavFnAStar,3305b61e94a5c4bc1aba11baa849f19215aefdac8e2a0e376387c0372b1a3b32,131,0,0,0,"[[4.5, 3.25], [4.5, -3.25]]",258,0.075,1.56462e-07,0.15,0,2,0,1,[],0,0,0,True,0,0,0,2,2,,0.00112867,0,252,0,131,0,1,0,"[[4.5, 3.25], [4.5, -3.25]]",condition_then_los,258,0,0,{},0.00354039,hierarchical_alpha_two_trim,0.05,,derived_preferred_compatible,0,0ee9e00bcbb9b4f6d731f1933a464eb51ed1aa138093ba4f1db70b45823f172f,0,1,east_service_lane,True,0.0,0.0,6.499999999999985,1,0.00919358999999531
0.0,1.740828605704957e-12,6.217248937900877e-15,4.385309963850972e-16,,0.4146446671193597,0.41464466711935954,0.41464466711935954,0,400,4.172325063222949e-06,raw,0.05,398,18c4d8a45d64d7b34e5750a94a7e45a736c7ba074e42fb1839913cd3cfed84af,10.000000000000009,0,0.0,0,NavFnAStar,b9d57148dee594da43a11fa191ce4699663c209d65bbe223df8f20f92b238d0d,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c4d8a45d64d7b34e5750a94a7e45a736c7ba074e42fb1839913cd3cfed84af,0,1,south_transfer_corridor,True,1.740828605704957e-12,4.172325063222949e-06,10.000000000000009,1,0.008106104998660157
0.0,6.915737701590429e-14,6.540934016641131e-09,7.069667520773612e-10,,0.41464466711935977,0.41464466711935954,0.41464466711935954,0,398,6.173651811991496e-07,simple,0.05,398,6d8c50b09ee2a5c0cc47bd054f2d768ca0cc235db1d137dba9ccb36a28eda836,10.000000000000007,0,0.0,0,NavFnAStar,b9d57148dee594da43a11fa191ce4699663c209d65bbe223df8f20f92b238d0d,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c4d8a45d64d7b34e5750a94a7e45a736c7ba074e42fb1839913cd3cfed84af,0,1,south_transfer_corridor,True,6.915737701590429e-14,6.173651811991496e-07,10.000000000000007,1,0.011785011998654227
0.0,2.9940109852703285e-13,4.707067180476088e-09,4.306918200143833e-10,,0.41464466711935977,0.41464466711935954,0.41464466711935954,0,398,1.594358778334031e-06,savitzky_golay,0.05,398,fd31eb1f6930a5744c1ae55674ff1434084f4ed4b03e68ebf746cd67b17381ba,10.00000000000001,0,0.0,0,NavFnAStar,b9d57148dee594da43a11fa191ce4699663c209d65bbe223df8f20f92b238d0d,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c4d8a45d64d7b34e5750a94a7e45a736c7ba074e42fb1839913cd3cfed84af,0,1,south_transfer_corridor,True,2.9940109852703285e-13,1.594358778334031e-06,10.00000000000001,1,0.009114398000747315
0.003,1.740828605704957e-12,6.217248937900877e-15,4.385309963850972e-16,,0.4146446671193597,0.41464466711935954,0.41464466711935954,0,400,4.172325063222949e-06,constrained,0.05,398,18c4d8a45d64d7b34e5750a94a7e45a736c7ba074e42fb1839913cd3cfed84af,10.000000000000009,0,0.0,0,NavFnAStar,b9d57148dee594da43a11fa191ce4699663c209d65bbe223df8f20f92b238d0d,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c4d8a45d64d7b34e5750a94a7e45a736c7ba074e42fb1839913cd3cfed84af,0,1,south_transfer_corridor,True,1.740828605704957e-12,4.172325063222949e-06,10.000000000000009,1,0.010660148000170011
0.006,0.0,1.0430812658057675e-08,1.037878831488907e-08,,0.4146446671193596,0.41464466711935954,0.41464466711935954,0,278,0.0,pstmo,0.05,201,f38889d924e3e8c0561f6546f1272eb5fcf40b858c8f4176b95005055c16818a,10.000000000000007,0,0.0,0,NavFnAStar,b9d57148dee594da43a11fa191ce4699663c209d65bbe223df8f20f92b238d0d,201,0,0,0,"[[-5, -3.3], [5, -3.3]]",398,0.075,1.04308e-08,0.15,0,2,0,1,[],0,0,0,True,0,0,0,2,2,,0.00175935,0,252,0,201,0,1,0,"[[-5, -3.3], [5, -3.3]]",condition_then_los,398,0,0,{},0.00528636,hierarchical_alpha_two_trim,0.05,,derived_preferred_compatible,0,18c4d8a45d64d7b34e5750a94a7e45a736c7ba074e42fb1839913cd3cfed84af,0,1,south_transfer_corridor,True,0.0,0.0,10.000000000000007,1,0.011756338999475702
