algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_candidate_time_budget_s,hybrid_maximum_center_cost,hybrid_pivot_energy,hybrid_pivot_maneuver_effort,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_path_length_m,hybrid_pivot_pivot_rotation_rad,hybrid_pivot_safe,hybrid_raw_energy,hybrid_raw_maneuver_effort,hybrid_raw_max_cost,hybrid_raw_path_length_m,hybrid_raw_pivot_rotation_rad,hybrid_raw_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_maneuver_effort,hybrid_simple_max_cost,hybrid_simple_path_length_m,hybrid_simple_pivot_rotation_rad,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_compatible_edges,pivot_competitive_candidates,pivot_conditioned_polyline,pivot_conditioning_input_points,pivot_conditioning_max_deviation,pivot_conditioning_observed_deviation,pivot_conditioning_oscillation_deviation,pivot_conditioning_oscillation_shortcuts,pivot_conditioning_output_points,pivot_conditioning_safety_rejections,pivot_conditioning_shortcuts,pivot_corner_search,pivot_corners,pivot_dp_states,pivot_evaluations,pivot_fallback,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pass_through_corners,pivot_pivots,pivot_rejections,pivot_runtime_s,pivot_search_mode,pivot_segment_margin,pivot_selected_stitch_rejection,pivot_total_angle_rad,pivot_valid_candidates,planner,planner_output_path_sha256,point_count,raw_path_sha256,removed_duplicate_pose_count,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,2.1028686394805667e-13,4.0535472978220355e-08,1.2126350831869289e-08,,0.5146446686094759,0.5146446686094757,0.5146446686094757,0,69,1.5,252,0,0,0,0,2.8,0,True,1.29781e-11,1.29781e-11,0,2.8,0,True,metric_tie_stable_simple,simple,2.10287e-13,2.10287e-13,0,2.8,0,True,9.997302541365055e-07,adaptive_hybrid,0.05,35,edf5b7b2d958413b3a11c8c6c049876f53894741ba20f520e4aaff78a972487f,2.7999999999999967,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,5ced72121a5d62acf92e7e76647f64deb2dab0d6c4be536ab8cc8e19a16c9d55,57,8d2c15cb18991dc53f537603d26d8429a8d34880233cccb2303374517d70d09c,0,1,inner_vertical_aisle,True,2.1028686394805667e-13,9.997302541365055e-07,2.7999999999999967,1,0.0037087619994053966
0.003,4.901360845979996,4.440892098500626e-16,9.686598909919688e-17,,0.5453505325814453,0.16464466339406925,0.2146446641391273,0,170,,,,,,,,,,,,,,,,,,,,,,,,4.300502643880803,raw,0.05,80,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,6.8790347945835615,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,4e3f9aee2e8559bdf3ae9df850b7491aca81f384d8dc9054aeb61369081ecf54,139,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,0,1,bottom_alternating_cross,True,4.901360845979996,4.300502643880803,6.8790347945835615,1,0.0066541469996082014
0.0,1.2089445590356922,0.039983029641261415,0.015250762195968886,,0.554817919828725,0.2146446641391273,0.2146446641391273,0,159,,,,,,,,,,,,,,,,,,,,,,,,1.5164586578570716,simple,0.05,80,aca8e8205ca2c66f31fc0d9a30a25ea10a52e606d31482c303f7e68975587b6f,6.826288380901524,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,4e3f9aee2e8559bdf3ae9df850b7491aca81f384d8dc9054aeb61369081ecf54,138,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,0,1,bottom_alternating_cross,True,1.2089445590356922,1.5164586578570716,6.826288380901524,1,0.0040063420001388295
0.0,2.5697249504382107,0.0066672019822345665,0.002245049121434883,,0.5523275831714116,0.16464466339406925,0.2146446641391273,0,160,,,,,,,,,,,,,,,,,,,,,,,,2.440503277066522,savitzky_golay,0.05,80,8babaa9d56b993b8f161ba83e5b50924bcd6c5f8a26483098664b4c38a39d2a6,6.871896418772417,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,4e3f9aee2e8559bdf3ae9df850b7491aca81f384d8dc9054aeb61369081ecf54,139,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,0,1,bottom_alternating_cross,True,2.5697249504382107,2.440503277066522,6.871896418772417,1,0.004128403999857255
0.006,2.875255681892734,0.014304425011971121,0.005012487873778014,,0.5521059206593044,0.2146446641391273,0.2146446641391273,0,159,,,,,,,,,,,,,,,,,,,,,,,,2.25410631712383,constrained,0.05,80,5b81b6e40f1bd0c7a5f414629f52179ff5f766a376d6f00577263b0e1d4d4733,6.8763725991703035,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,4e3f9aee2e8559bdf3ae9df850b7491aca81f384d8dc9054aeb61369081ecf54,139,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,0,1,bottom_alternating_cross,True,2.875255681892734,2.25410631712383,6.8763725991703035,1,0.00938587800010282
0.006,1.3000408304555493,0.044020647369718266,0.016841448659719694,,0.493762927029825,0.2146446641391273,0.2146446641391273,0,312,,,,,,,,,,,,,,,,,,,,,,,,1.1548395316421987,pivot_g2_fixed,0.05,311,9d6a650ebac10862e5ce0112e2651e3c46202e703ad6995b8c5824a755eb60d9,6.835139704791124,0,29,"[[-4.5, -2.6], [-3.26131, -2.90299], [-2.08996, -3.41407], [-0.909208, -3.49751], [-0.470713, -3.39633], [0.518842, -2.7467], [2, -2.6]]",80,0.075,0.0397746,0.15,0,7,0,6,"[{'index': 0, 'x': -3.26131, 'y': -2.90299, 'turn_angle': -0.17152, 'incoming_length': 1.27521, 'outgoing_length': 1.27799, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.128957, 'selected_score': 1}, {'index': 1, 'x': -2.08996, 'y': -3.41407, 'turn_angle': 0.34087, 'incoming_length': 1.27799, 'outgoing_length': 1.1837, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.258157, 'selected_score': 1}, {'index': 2, 'x': -0.909208, 'y': -3.49751, 'turn_angle': 0.297317, 'incoming_length': 1.1837, 'outgoing_length': 0.450016, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.25, 'selected_trim': 0.187204, 'selected_score': 1}, {'index': 3, 'x': -0.470713, 'y': -3.39633, 'turn_angle': 0.354153, 'incoming_length': 0.450016, 'outgoing_length': 1.18374, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1, 'selected_trim': 0.178951, 'selected_score': 0.85}, {'index': 4, 'x': 0.518842, 'y': -2.7467, 'turn_angle': -0.482205, 'incoming_length': 1.18374, 'outgoing_length': 1.48841, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.368828, 'selected_score': 1}]",5,0,45,none,5,0,0.0,252,0.97,311,0,0,"{'angular acceleration iteration did not converge': 2, 'transition would overlap an adjacent corner window': 3}",0.00461438,fixed,0.05,,0,40,SmacHybrid,4e3f9aee2e8559bdf3ae9df850b7491aca81f384d8dc9054aeb61369081ecf54,138,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,0,1,bottom_alternating_cross,True,1.3000408304555493,1.1548395316421987,6.835139704791124,1,0.01172433000010642
0.009000000000000001,1.4954394750065936,0.044038378653044344,0.016999765470474385,,0.4950615168474856,0.2146446641391273,0.2146446641391273,0,310,,,,,,,,,,,,,,,,,,,,,,,,2.2836595158460806,pivot_g2,0.05,309,346e1973cb28eaac5b780b741198ab0336b7a03e753ede2de297390aed91a16a,6.834948682648064,128,84,"[[-4.5, -2.6], [-3.26131, -2.90299], [-2.08996, -3.41407], [-0.909208, -3.49751], [-0.470713, -3.39633], [0.518842, -2.7467], [2, -2.6]]",80,0.075,0.0397746,0.15,0,7,0,6,"[{'index': 0, 'x': -3.26131, 'y': -2.90299, 'turn_angle': -0.17152, 'incoming_length': 1.27521, 'outgoing_length': 1.27799, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.00859711, 'trim_max': 0.128957, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.128957, 'selected_score': 0.110484}, {'index': 1, 'x': -2.08996, 'y': -3.41407, 'turn_angle': 0.34087, 'incoming_length': 1.27799, 'outgoing_length': 1.1837, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0172105, 'trim_max': 0.258157, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.258157, 'selected_score': 0.258412}, {'index': 2, 'x': -0.909208, 'y': -3.49751, 'turn_angle': 0.297317, 'incoming_length': 1.1837, 'outgoing_length': 0.450016, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0149763, 'trim_max': 0.224645, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 0.485, 'selected_trim': 0.0726352, 'selected_score': 0.492374}, {'index': 3, 'x': -0.470713, 'y': -3.39633, 'turn_angle': 0.354153, 'incoming_length': 0.450016, 'outgoing_length': 1.18374, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0178951, 'trim_max': 0.268427, 'evaluations': 20, 'safe_feasible': 18, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.268427, 'selected_score': 0.286196}, {'index': 4, 'x': 0.518842, 'y': -2.7467, 'turn_angle': -0.482205, 'incoming_length': 1.18374, 'outgoing_length': 1.48841, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0245886, 'trim_max': 0.368828, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.368828, 'selected_score': 0.221834}]",5,30,100,none,5,0,0.0,252,0.27386,309,0,0,"{'angular acceleration iteration did not converge': 9, 'transition requires a reversing inner wheel': 5}",0.0078755,adaptive,0.05,,0,86,SmacHybrid,4e3f9aee2e8559bdf3ae9df850b7491aca81f384d8dc9054aeb61369081ecf54,138,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,0,1,bottom_alternating_cross,True,1.4954394750065936,2.2836595158460806,6.834948682648064,1,0.014688231000036467
0.006,1.2089445590356922,0.039983029641261415,0.015250762195968886,,0.554817919828725,0.2146446641391273,0.2146446641391273,0,159,1.5,252,1.30004,1.30004,0,177,6.83529,0,True,4.90136,4.90136,228,6.8803,0,True,simple_lower_maneuver_effort,simple,1.20894,1.20894,177,6.82666,0,True,1.5164586578570716,adaptive_hybrid_fixed,0.05,80,aca8e8205ca2c66f31fc0d9a30a25ea10a52e606d31482c303f7e68975587b6f,6.826288380901524,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,4e3f9aee2e8559bdf3ae9df850b7491aca81f384d8dc9054aeb61369081ecf54,138,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,0,1,bottom_alternating_cross,True,1.2089445590356922,1.5164586578570716,6.826288380901524,1,0.008767108000029111
0.009000000000000001,1.2089445590356922,0.039983029641261415,0.015250762195968886,,0.554817919828725,0.2146446641391273,0.2146446641391273,0,159,1.5,252,1.49544,1.49544,0,228,6.83512,0,True,4.90136,4.90136,228,6.8803,0,True,simple_lower_peak_cost,simple,1.20894,1.20894,177,6.82666,0,True,1.5164586578570716,adaptive_hybrid,0.05,80,aca8e8205ca2c66f31fc0d9a30a25ea10a52e606d31482c303f7e68975587b6f,6.826288380901524,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,4e3f9aee2e8559bdf3ae9df850b7491aca81f384d8dc9054aeb61369081ecf54,138,92e4824c9cbd63547fce74f3546b88737cf56ea08aa63581c179e8421819f32b,0,1,bottom_alternating_cross,True,1.2089445590356922,1.5164586578570716,6.826288380901524,1,0.010729865999564936
0.006,4.3437226084510705,4.440892098500626e-16,5.605218703991665e-17,,0.5622001209782295,0.18825146149581692,0.2146446641391273,0,167,,,,,,,,,,,,,,,,,,,,,,,,2.539836503247049,raw,0.05,79,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,6.802805941544523,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,8598576ce34f1cfd1ffa46500f168c66f2cd7458124b0001d01ba6b4cf7d0a37,138,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,0,1,top_alternating_cross,True,4.3437226084510705,2.539836503247049,6.802805941544523,1,0.005535760000384471
0.0,0.8829205701115345,0.03195489467476422,0.013353162294012537,,0.575186004527904,0.2146446641391273,0.2146446641391273,0,157,,,,,,,,,,,,,,,,,,,,,,,,1.2475373445184084,simple,0.05,79,7ffa4ab98eab05f9fb3b8f1ff5a4591441c5f0aba079ab2bf886ed7720701509,6.75996363555728,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,8598576ce34f1cfd1ffa46500f168c66f2cd7458124b0001d01ba6b4cf7d0a37,137,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,0,1,top_alternating_cross,True,0.8829205701115345,1.2475373445184084,6.75996363555728,1,0.003924140999515657
0.0,2.3529929220974726,0.00740574571934601,0.002539483762333434,,0.5737433731772962,0.2146446641391273,0.2146446641391273,0,158,,,,,,,,,,,,,,,,,,,,,,,,2.0306553354249015,savitzky_golay,0.05,79,6740eb56df0664010bc128b4d1f3621ce69a493ba858d10183107bc2e880a706,6.7946961564151005,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,8598576ce34f1cfd1ffa46500f168c66f2cd7458124b0001d01ba6b4cf7d0a37,137,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,0,1,top_alternating_cross,True,2.3529929220974726,2.0306553354249015,6.7946961564151005,1,0.004143515999203373
0.006,2.2331193205564177,0.02244811878838189,0.006632544242660146,,0.5769953634412848,0.2146446641391273,0.21959563989254183,0,157,,,,,,,,,,,,,,,,,,,,,,,,1.3713060050906007,constrained,0.05,79,40066713c1496fccf0de1e692dab90f4a2f42d126d1dee2bf0fe37285d0cbc42,6.8026866794845136,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,8598576ce34f1cfd1ffa46500f168c66f2cd7458124b0001d01ba6b4cf7d0a37,138,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,0,1,top_alternating_cross,True,2.2331193205564177,1.3713060050906007,6.8026866794845136,1,0.009758642999258882
0.003,0.8489573800031794,0.05474848100791322,0.022474840191846222,,0.5121629517902991,0.2146446641391273,0.2146446641391273,0,288,,,,,,,,,,,,,,,,,,,,,,,,0.7778250587621829,pivot_g2_fixed,0.05,285,ed6e642a8aae3abdd2345922dc16858bd3044fc86c3ad06acae06a1075be7fe9,6.76476574045099,0,26,"[[-2, 2.6], [0.340193, 3.33728], [1.06056, 3.45624], [2.32225, 3.27426], [3.17301, 2.77916], [4.5, 2.6]]",79,0.075,0.0555593,0.15,0,6,0,5,"[{'index': 0, 'x': 0.340193, 'y': 3.33728, 'turn_angle': -0.141551, 'incoming_length': 2.45359, 'outgoing_length': 0.730122, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 7, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.106341, 'selected_score': 0.85}, {'index': 1, 'x': 1.06056, 'y': 3.45624, 'turn_angle': -0.306911, 'incoming_length': 0.730122, 'outgoing_length': 1.27475, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 8, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.232007, 'selected_score': 1}, {'index': 2, 'x': 2.32225, 'y': 3.27426, 'turn_angle': -0.383779, 'incoming_length': 1.27475, 'outgoing_length': 0.984338, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.29142, 'selected_score': 1}, {'index': 3, 'x': 3.17301, 'y': 2.77916, 'turn_angle': 0.392829, 'incoming_length': 0.984338, 'outgoing_length': 1.33903, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0, 'radius_max': 0, 'trim_min': 0, 'trim_max': 0, 'evaluations': 9, 'safe_feasible': 9, 'states': 0, 'selected_radius': 1.5, 'selected_trim': 0.29847, 'selected_score': 1}]",4,0,36,none,4,0,0.0,252,0.9625,285,0,0,{'angular acceleration iteration did not converge': 3},0.00479864,fixed,0.05,,0,33,SmacHybrid,8598576ce34f1cfd1ffa46500f168c66f2cd7458124b0001d01ba6b4cf7d0a37,137,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,0,1,top_alternating_cross,True,0.8489573800031794,0.7778250587621829,6.76476574045099,1,0.011878131999765174
0.006,0.8489573800031794,0.05474848100791322,0.022474840191846222,,0.5121629517902991,0.2146446641391273,0.2146446641391273,0,288,,,,,,,,,,,,,,,,,,,,,,,,0.7778250587621829,pivot_g2,0.05,285,ed6e642a8aae3abdd2345922dc16858bd3044fc86c3ad06acae06a1075be7fe9,6.76476574045099,108,59,"[[-2, 2.6], [0.340193, 3.33728], [1.06056, 3.45624], [2.32225, 3.27426], [3.17301, 2.77916], [4.5, 2.6]]",79,0.075,0.0555593,0.15,0,6,0,5,"[{'index': 0, 'x': 0.340193, 'y': 3.33728, 'turn_angle': -0.141551, 'incoming_length': 2.45359, 'outgoing_length': 0.730122, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0070894, 'trim_max': 0.106341, 'evaluations': 11, 'safe_feasible': 9, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.106341, 'selected_score': 0.201849}, {'index': 1, 'x': 1.06056, 'y': 3.45624, 'turn_angle': -0.306911, 'incoming_length': 0.730122, 'outgoing_length': 1.27475, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.0154671, 'trim_max': 0.232007, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.232007, 'selected_score': 0.269591}, {'index': 2, 'x': 2.32225, 'y': 3.27426, 'turn_angle': -0.383779, 'incoming_length': 1.27475, 'outgoing_length': 0.984338, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.019428, 'trim_max': 0.29142, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.29142, 'selected_score': 0.240242}, {'index': 3, 'x': 3.17301, 'y': 2.77916, 'turn_angle': 0.392829, 'incoming_length': 0.984338, 'outgoing_length': 1.33903, 'pivot_safe': True, 'pass_through': False, 'radius_min': 0.1, 'radius_max': 1.5, 'trim_min': 0.019898, 'trim_max': 0.29847, 'evaluations': 20, 'safe_feasible': 17, 'states': 6, 'selected_radius': 1.5, 'selected_trim': 0.29847, 'selected_score': 0.193823}]",4,24,71,none,4,0,0.0,252,0.226376,285,0,0,"{'angular acceleration iteration did not converge': 7, 'transition requires a reversing inner wheel': 4}",0.0058748,adaptive,0.05,,0,60,SmacHybrid,8598576ce34f1cfd1ffa46500f168c66f2cd7458124b0001d01ba6b4cf7d0a37,137,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,0,1,top_alternating_cross,True,0.8489573800031794,0.7778250587621829,6.76476574045099,1,0.023155720999966434
0.006,0.8829205701115345,0.03195489467476422,0.013353162294012537,,0.575186004527904,0.2146446641391273,0.2146446641391273,0,157,1.5,252,0.848957,0.848957,0,228,6.76486,0,True,4.34372,4.34372,221,6.80432,0,True,simple_lower_residual_cost,simple,0.882921,0.882921,221,6.76024,0,True,1.2475373445184084,adaptive_hybrid_fixed,0.05,79,7ffa4ab98eab05f9fb3b8f1ff5a4591441c5f0aba079ab2bf886ed7720701509,6.75996363555728,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,8598576ce34f1cfd1ffa46500f168c66f2cd7458124b0001d01ba6b4cf7d0a37,137,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,0,1,top_alternating_cross,True,0.8829205701115345,1.2475373445184084,6.75996363555728,1,0.007928109000204131
0.009000000000000001,0.8829205701115345,0.03195489467476422,0.013353162294012537,,0.575186004527904,0.2146446641391273,0.2146446641391273,0,157,1.5,252,0.848957,0.848957,0,228,6.76486,0,True,4.34372,4.34372,221,6.80432,0,True,simple_lower_residual_cost,simple,0.882921,0.882921,221,6.76024,0,True,1.2475373445184084,adaptive_hybrid,0.05,79,7ffa4ab98eab05f9fb3b8f1ff5a4591441c5f0aba079ab2bf886ed7720701509,6.75996363555728,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,8598576ce34f1cfd1ffa46500f168c66f2cd7458124b0001d01ba6b4cf7d0a37,137,2dfa4f0b941a330186db88b551dccda5eccda907fddffa27d134f808f3916d75,0,1,top_alternating_cross,True,0.8829205701115345,1.2475373445184084,6.75996363555728,1,0.00990843500039773
0.012,11.74661485855469,4.440892098500626e-16,7.117807217824894e-17,,0.4708463681966987,0.2146446641391273,0.2146446641391273,0,356,,,,,,,,,,,,,,,,,,,,,,,,4.13093085411922,raw,0.05,162,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,14.324293623728634,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,62667a1f79e858d428b495fc17bf9624e6fd92f883c64015f17cf579575a6a6a,288,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,0,1,southwest_northeast_weave,True,11.74661485855469,4.13093085411922,14.324293623728634,1,0.016468518999317894
0.0,3.6063475434320424,0.046258660462087854,0.0177632151224299,,0.4700735246994198,0.16464466339406925,0.18825146149581692,0,326,,,,,,,,,,,,,,,,,,,,,,,,1.6923559909807533,simple,0.05,162,023419d191c082004261418c4531cd6cf4f73bc3fa7dcf5431f187bb8f4e4257,14.181184807033866,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,62667a1f79e858d428b495fc17bf9624e6fd92f883c64015f17cf579575a6a6a,285,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,0,1,southwest_northeast_weave,True,3.6063475434320424,1.6923559909807533,14.181184807033866,1,0.0060074069997426705
0.0,6.6066944159237515,0.008269808817268432,0.0025132257561504127,,0.47892003658921084,0.18825146149581692,0.2146446641391273,0,325,,,,,,,,,,,,,,,,,,,,,,,,2.1718787515707394,savitzky_golay,0.05,162,e7fa67532d726bc479bd476163b18b72dfee89d263d76a3e482d775d01d025c9,14.30701664771983,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,62667a1f79e858d428b495fc17bf9624e6fd92f883c64015f17cf579575a6a6a,288,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,0,1,southwest_northeast_weave,True,6.6066944159237515,2.1718787515707394,14.30701664771983,1,0.005516461000297568
0.012,6.691923196831012,0.033200713534919,0.008479744897482506,,0.4787694949698952,0.2146446641391273,0.23390290478282266,0,327,,,,,,,,,,,,,,,,,,,,,,,,2.6324322620783356,constrained,0.05,162,49ec01b38458c6993ff16d6af0929e8fa0eaa9fd4b58a90711c7c3fd5abb4ef2,14.342212223638317,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,0,,SmacHybrid,62667a1f79e858d428b495fc17bf9624e6fd92f883c64015f17cf579575a6a6a,288,2935e40286c2913e62c311916250c1dd57b3b932cb39b6585aa12f5842eecad4,0,1,southwest_northeast_weave,True,6.691923196831012,2.6324322620783356,14.342212223638317,1,0.01589340699956665
